0.018552,0.13631,0.081881,0.018656,0.11921,0.071232,0.018639,0.10453,0.070847,0.018655,0.093886,0.054586,0.018278,0.081476,0.045265,0.018237,0.068828,0.036039,0.018471,0.056127,0.031687,0.018651,0.046584,0.021564,0.018654,0.038654,0.018705,0.018659,0.030473,0.017293
0.018645,0.13661,0.081726,0.018749,0.1195,0.07108,0.018732,0.10484,0.070721,0.018748,0.094112,0.054457,0.01837,0.081658,0.045151,0.018328,0.068968,0.035941,0.018563,0.056257,0.031608,0.018744,0.046662,0.021498,0.018747,0.038724,0.01865,0.018752,0.030544,0.01725
0.018738,0.13692,0.081571,0.018843,0.11978,0.070927,0.018825,0.10515,0.070595,0.018841,0.094337,0.054327,0.018462,0.081839,0.045037,0.01842,0.069107,0.035844,0.018656,0.056387,0.031529,0.018837,0.04674,0.021431,0.01884,0.038793,0.018594,0.018845,0.030614,0.017208
0.018832,0.13722,0.081415,0.018937,0.12006,0.070774,0.018919,0.10546,0.070468,0.018935,0.09456,0.054197,0.018554,0.082019,0.044923,0.018512,0.069246,0.035746,0.018749,0.056516,0.031449,0.018931,0.046817,0.021365,0.018934,0.038862,0.018539,0.018939,0.030684,0.017165
0.018926,0.13752,0.081259,0.019031,0.12034,0.07062,0.019014,0.10577,0.070339,0.01903,0.094783,0.054066,0.018647,0.082198,0.044808,0.018605,0.069383,0.035648,0.018843,0.056645,0.031369,0.019026,0.046893,0.021298,0.019029,0.03893,0.018484,0.019034,0.030753,0.017123
0.01902,0.13782,0.081103,0.019126,0.12062,0.070466,0.019109,0.10608,0.070209,0.019125,0.095004,0.053935,0.01874,0.082376,0.044693,0.018698,0.06952,0.03555,0.018937,0.056772,0.031289,0.01912,0.046969,0.021232,0.019124,0.038998,0.018428,0.019129,0.030822,0.01708
0.019115,0.13812,0.080946,0.019222,0.1209,0.070311,0.019204,0.10639,0.070079,0.01922,0.095225,0.053803,0.018834,0.082553,0.044577,0.018792,0.069656,0.035451,0.019031,0.056899,0.031209,0.019216,0.047044,0.021165,0.019219,0.039065,0.018373,0.019224,0.030891,0.017037
0.01921,0.13842,0.080789,0.019317,0.12118,0.070155,0.0193,0.10669,0.069947,0.019316,0.095444,0.053671,0.018928,0.082729,0.044462,0.018886,0.069791,0.035353,0.019126,0.057025,0.031128,0.019312,0.047119,0.021099,0.019315,0.039132,0.018317,0.01932,0.030959,0.016993
0.019306,0.13872,0.080631,0.019414,0.12145,0.069999,0.019396,0.10699,0.069815,0.019412,0.095662,0.053538,0.019023,0.082904,0.044346,0.01898,0.069926,0.035254,0.019222,0.057151,0.031047,0.019408,0.047194,0.021032,0.019411,0.039199,0.018261,0.019416,0.031027,0.01695
0.019403,0.13901,0.080473,0.019511,0.12173,0.069842,0.019493,0.1073,0.069681,0.019509,0.095878,0.053404,0.019118,0.083078,0.044229,0.019075,0.070059,0.035155,0.019318,0.057276,0.030966,0.019505,0.047267,0.020966,0.019508,0.039265,0.018206,0.019513,0.031095,0.016907
0.0195,0.1393,0.080315,0.019608,0.122,0.069685,0.01959,0.1076,0.069546,0.019606,0.096094,0.053271,0.019213,0.083251,0.044112,0.019171,0.070192,0.035056,0.019414,0.0574,0.030884,0.019602,0.047341,0.020899,0.019606,0.03933,0.01815,0.019611,0.031162,0.016863
0.019597,0.13959,0.080157,0.019706,0.12227,0.069527,0.019688,0.1079,0.069411,0.019704,0.096308,0.053136,0.01931,0.083423,0.043995,0.019266,0.070324,0.034956,0.019511,0.057523,0.030802,0.0197,0.047414,0.020832,0.019703,0.039396,0.018094,0.019708,0.031229,0.016819
0.019695,0.13988,0.079998,0.019804,0.12254,0.069369,0.019786,0.1082,0.069274,0.019802,0.096521,0.053001,0.019406,0.083594,0.043878,0.019363,0.070455,0.034857,0.019609,0.057646,0.03072,0.019798,0.047486,0.020766,0.019802,0.03946,0.018039,0.019807,0.031295,0.016775
0.019793,0.14017,0.079839,0.019903,0.12281,0.06921,0.019885,0.1085,0.069137,0.019901,0.096733,0.052866,0.019503,0.083765,0.043761,0.01946,0.070585,0.034757,0.019707,0.057768,0.030638,0.019897,0.047558,0.020699,0.0199,0.039525,0.017983,0.019905,0.031361,0.016731
0.019892,0.14046,0.079679,0.020002,0.12307,0.069051,0.019984,0.10879,0.068998,0.02,0.096944,0.052731,0.019601,0.083934,0.043643,0.019557,0.070715,0.034658,0.019805,0.057889,0.030556,0.019996,0.047629,0.020633,0.02,0.039589,0.017927,0.020005,0.031427,0.016687
0.019991,0.14074,0.07952,0.020102,0.12334,0.068891,0.020084,0.10909,0.068859,0.0201,0.097154,0.052595,0.019699,0.084102,0.043525,0.019655,0.070843,0.034558,0.019904,0.05801,0.030473,0.020096,0.0477,0.020566,0.020099,0.039652,0.017871,0.020105,0.031492,0.016643
0.020091,0.14103,0.07936,0.020202,0.1236,0.068731,0.020184,0.10938,0.068719,0.020201,0.097362,0.052458,0.019797,0.084269,0.043406,0.019753,0.070971,0.034458,0.020004,0.05813,0.03039,0.020196,0.047771,0.020499,0.0202,0.039715,0.017815,0.020205,0.031557,0.016599
0.020191,0.14131,0.0792,0.020303,0.12386,0.068571,0.020285,0.10967,0.068578,0.020301,0.09757,0.052321,0.019897,0.084435,0.043288,0.019852,0.071098,0.034358,0.020104,0.058249,0.030307,0.020297,0.04784,0.020433,0.0203,0.039778,0.017759,0.020306,0.031621,0.016554
0.020292,0.14159,0.07904,0.020404,0.12412,0.06841,0.020386,0.10996,0.068436,0.020403,0.097776,0.052184,0.019996,0.0846,0.043169,0.019952,0.071224,0.034258,0.020204,0.058368,0.030223,0.020398,0.04791,0.020366,0.020402,0.03984,0.017703,0.020407,0.031685,0.01651
