0.03963100000009945	3.433391667472734	0.03565900000012334	3.758600604416649	0.03504400000019814	2.04661824683431	0.034971000000041386	2.1563539786296038	0.047365999999783526	1.9963017155976766	0.03899799999999232	2.405400105850212	0.03562800000008792	0.9927362586587251	0.0409959999997227	1.9384273748178615	0.04077499999993961	2.3680489545054275	0.040996000000177446	2.971084872205566
0.1282410000001164	3.46316839640073	0.12479499999994914	3.8256379519031025	0.12981100000024526	2.4271978120803492	0.1389870000002702	2.855073703304323	0.1339379999999437	2.699800824408074	0.12574599999970815	3.278809037502643	0.12639500000022963	3.0604144537376254	0.12943999999970401	4.191056980585755	0.13057400000025154	4.966680522829912	0.13099400000010064	5.6457433088285285
0.13724200000001474	3.466175711788923	0.15243899999995847	3.846114605035418	0.1578180000001339	2.533656092348906	0.16227699999990364	2.999929308175476	0.1638169999996535	2.9270836292501	0.1507449999999153	3.5147457743107813	0.15339500000027328	3.6077063730660903	0.15647599999965678	4.8138714344819835	0.15691000000015265	5.658475419715582	0.15499499999987165	6.303023375153972
0.21280299999989438	3.491295787036095	0.21136100000012448	3.889272086859542	0.22601799999983996	2.78206019270447	0.23324899999988702	3.4172179439971564	0.2221159999999145	3.3491015171726874	0.20836699999972552	4.033424072060483	0.21016499999996086	4.668140432788647	0.2150189999997565	6.067083600168764	0.21537500000022192	7.09080542293857	0.2119940000002316	7.776920630734401
0.23948599999994258	3.5001131665351872	0.24003500000003442	3.9100368826300893	0.3276730000002317	3.1254606156823574	0.2719090000000506	3.6300358663328196	0.24812199999996665	3.5285964010334	0.23456199999964156	4.2580962862176985	0.21816500000022643	4.808316088447297	0.24299399999972593	6.622770372806501	0.24535999999989144	7.773487632006343	0.24199600000019927	8.506052258776162
0.30548799999996845	3.521804867231385	0.31005400000003647	3.9600986889217644	0.4207080000001042	3.413724175957235	0.3315740000002734	3.939760451572774	0.3087989999999081	3.927508095401471	0.2931119999998373	4.73649535809043	0.30462100000022474	6.191017206697497	0.312347999999929	7.890369833643396	0.31329600000026403	9.200798865710329	0.31399199999987104	10.13406510467962
0.31348499999990054	3.5244216786100684	0.340509000000111	3.981591679230702	0.4507100000000719	3.5017324816807442	0.3635549999999057	4.0969031725533505	0.33554499999991094	4.094879341129427	0.32211299999971743	4.96181266591131	0.330623000000287	6.563138027535486	0.3403729999999996	8.361215441735474	0.35429900000008274	9.988009183522081	0.34599600000001374	10.806028028879831
0.3970710000000963	3.551626399983249	0.41550099999994927	4.033800153829686	0.5159200000002784	3.685155846231445	0.4275390000002517	4.393844490221912	0.39612399999987247	4.455865707115487	0.3928729999997813	5.481122053519039	0.3872519999999895	7.3109930918600785	0.4021039999997811	9.321741920660722	0.4184909999999036	11.118459932654142	0.4209930000001805	12.266203836878528
0.4060699999999997	3.554539418840718	0.44209300000011353	4.052071765874921	0.5419289999999819	3.7554175038862474	0.4548370000002251	4.51379369710813	0.4211209999998573	4.597806453778866	0.9134300000000621	8.246032903033557	0.41126000000031127	7.6039143524440505	0.41168900000002395	9.461960605674404	0.4459980000001451	11.567491865582452	0.45200100000010934	12.82603063375791
0.4897450000000845	3.5814787985654957	0.4837769999999182	4.080462346952723	0.613564000000224	3.9408060702934877	0.5220229999999901	4.7929172493018	0.4854169999998703	4.945115945761176	0.9738489999999729	8.4734242739385	0.4718940000002476	8.285408093370615	0.4915089999999509	10.544267853523626	0.5047949999998309	12.461840050551121	0.5245479999998679	14.043717849995593
